interactor1	interactor2	interactor1_canon	interactor2_canon	query_term1	query_term2	organism	int_type
9606.ENSP00000264832	9606.ENSP00000306512	P05362	Q9UCS0	ICAM1_HUMAN	IL8_HUMAN	human	interacts
9606.ENSP00000264832	9606.ENSP00000370989	P05362	Q9NZQ7	ICAM1_HUMAN	PD1L1_HUMAN	human	interacts
9606.ENSP00000264832	9606.ENSP00000275493	P05362	Q9H2C9	ICAM1_HUMAN	EGFR_HUMAN	human	interacts
9606.ENSP00000264832	9606.ENSP00000361405	P05362	P14780	ICAM1_HUMAN	MMP9_HUMAN	human	interacts
9606.ENSP00000264832	9606.ENSP00000358490	P05362	P06729	ICAM1_HUMAN	CD2_HUMAN	human	interacts
9606.ENSP00000264832	9606.ENSP00000454623	P05362	P20702	ICAM1_HUMAN	ITAX_HUMAN	human	interacts
9606.ENSP00000264832	9606.ENSP00000407586	P05362	P01112	ICAM1_HUMAN	RASH_HUMAN	human	interacts
9606.ENSP00000264832	9606.ENSP00000329797	P05362	X5D2C8	ICAM1_HUMAN	CADM1_HUMAN	human	interacts
9606.ENSP00000264832	9606.ENSP00000398698	P05362	P01375	ICAM1_HUMAN	TNFA_HUMAN	human	interacts
9606.ENSP00000264832	9606.ENSP00000300134	P05362	P42226	ICAM1_HUMAN	STAT6_HUMAN	human	interacts
9606.ENSP00000264832	9606.ENSP00000380227	P05362	P13612	ICAM1_HUMAN	ITA4_HUMAN	human	interacts
9606.ENSP00000264832	9606.ENSP00000359663	P05362	P29965	ICAM1_HUMAN	CD40L_HUMAN	human	interacts
9606.ENSP00000264832	9606.ENSP00000482457	P05362	P16885	ICAM1_HUMAN	PLCG2_HUMAN	human	interacts
9606.ENSP00000264832	9606.ENSP00000316029	P05362	Q9Y490	ICAM1_HUMAN	TLN1_HUMAN	human	interacts
9606.ENSP00000264832	9606.ENSP00000497102	P05362	Q96P43	ICAM1_HUMAN	CTLA4_HUMAN	human	interacts
9606.ENSP00000264832	9606.ENSP00000354394	P05362	P42224	ICAM1_HUMAN	STAT1_HUMAN	human	interacts
9606.ENSP00000264832	9606.ENSP00000385675	P05362	P05231	ICAM1_HUMAN		human	interacts
9606.ENSP00000264832	9606.ENSP00000269305	P05362	Q8J016	ICAM1_HUMAN	P53_HUMAN	human	interacts
9606.ENSP00000264832	9606.ENSP00000296545	P05362	P40933	ICAM1_HUMAN	IL15_HUMAN	human	interacts
9606.ENSP00000284440	9606.ENSP00000335153	P09936	P07900	UCHL1_HUMAN	HS90A_HUMAN	human	interacts
9606.ENSP00000284440	9606.ENSP00000388107	P09936	Q9UPK7	UCHL1_HUMAN	RL40_HUMAN	human	interacts
9606.ENSP00000284440	9606.ENSP00000360609	P09936	P08238	UCHL1_HUMAN	HS90B_HUMAN	human	interacts
9606.ENSP00000284440	9606.ENSP00000386541	P09936	O00487	UCHL1_HUMAN	PSDE_HUMAN	human	interacts
9606.ENSP00000284440	9606.ENSP00000340820	P09936	Q5XWF0	UCHL1_HUMAN	TAU_HUMAN	human	interacts
9606.ENSP00000284440	9606.ENSP00000478771	P09936	Q9UPK7	UCHL1_HUMAN	UBB_HUMAN	human	interacts
9606.ENSP00000284440	9606.ENSP00000441543	P09936	Q9UPK7	UCHL1_HUMAN	UBC_HUMAN	human	interacts
9606.ENSP00000284440	9606.ENSP00000350512	P09936	Q92905	UCHL1_HUMAN	CSN5_HUMAN	human	interacts
9606.ENSP00000284440	9606.ENSP00000437125	P09936	P11142	UCHL1_HUMAN	HSP7C_HUMAN	human	interacts
9606.ENSP00000284440	9606.ENSP00000284981	P09936	Q9UC33	UCHL1_HUMAN	A4_HUMAN	human	interacts
9606.ENSP00000258169	9606.ENSP00000359939	Q99547	Q9Y3B2	MPH6_HUMAN	EXOS1_HUMAN	human	interacts
9606.ENSP00000258169	9606.ENSP00000398597	Q99547	Q5RKV6	MPH6_HUMAN	EXOS6_HUMAN	human	interacts
9606.ENSP00000258169	9606.ENSP00000323046	Q99547	Q9NQT5	MPH6_HUMAN	EXOS3_HUMAN	human	interacts
9606.ENSP00000258169	9606.ENSP00000366135	Q99547	Q01780	MPH6_HUMAN	EXOSX_HUMAN	human	interacts
9606.ENSP00000258169	9606.ENSP00000438993	Q99547	Q6NZY4	MPH6_HUMAN	ZCHC8_HUMAN	human	interacts
9606.ENSP00000364210	9606.ENSP00000371067	Q3L1R7	O60674	RAGE_HUMAN	JAK2_HUMAN	human	interacts
9606.ENSP00000364210	9606.ENSP00000384906	Q3L1R7	Q6FG67	RAGE_HUMAN	SAA1_HUMAN	human	interacts
9606.ENSP00000364210	9606.ENSP00000407586	Q3L1R7	P01112	RAGE_HUMAN	RASH_HUMAN	human	interacts
9606.ENSP00000303208	9606.ENSP00000454071	Q8NBP7	Q59FQ1	PCSK9_HUMAN	LDLR_HUMAN	human	interacts
9606.ENSP00000303208	9606.ENSP00000346032	Q8NBP7	P07355	PCSK9_HUMAN	ANXA2_HUMAN	human	interacts
9606.ENSP00000303208	9606.ENSP00000354476	Q8NBP7	Q12772	PCSK9_HUMAN	SRBP2_HUMAN	human	interacts
9606.ENSP00000303208	9606.ENSP00000479032	Q8NBP7	P01594	PCSK9_HUMAN	KV133_HUMAN	human	interacts
9606.ENSP00000223061	9606.ENSP00000304408	Q15113	V9GZI1	PCOC1_HUMAN	CO3A1_HUMAN	human	interacts
9606.ENSP00000223061	9606.ENSP00000260356	Q15113	P07996	PCOC1_HUMAN	TSP1_HUMAN	human	interacts
9606.ENSP00000452454	9606.ENSP00000461879	P52655	P24928	TF2AA_HUMAN	RPB1_HUMAN	human	interacts
9606.ENSP00000452454	9606.ENSP00000476136	P52655	P06899	TF2AA_HUMAN	H2B1J_HUMAN	human	interacts
9606.ENSP00000430684	9606.ENSP00000475727	O14920	Q9P0N9	IKKB_HUMAN	TBCD7_HUMAN	human	interacts
9606.ENSP00000430684	9606.ENSP00000478887	O14920	P01106	IKKB_HUMAN	MYC_HUMAN	human	interacts
9606.ENSP00000430684	9606.ENSP00000482543	O14920	P56556	IKKB_HUMAN	NDUA6_HUMAN	human	interacts
9606.ENSP00000430684	9606.ENSP00000483825	O14920	Q9Y6K9	IKKB_HUMAN	NEMO_HUMAN	human	interacts
9606.ENSP00000430684	9606.ENSP00000483570	O14920	Q06187	IKKB_HUMAN	BTK_HUMAN	human	interacts
9606.ENSP00000430684	9606.ENSP00000500582	O14920	Q9Y243	IKKB_HUMAN	AKT3_HUMAN	human	interacts
9606.ENSP00000430684	9606.ENSP00000451828	O14920	P31749	IKKB_HUMAN		human	interacts
9606.ENSP00000430684	9606.ENSP00000471896	O14920	Q14653	IKKB_HUMAN	IRF3_HUMAN	human	interacts
9606.ENSP00000430684	9606.ENSP00000447297	O14920	P36897	IKKB_HUMAN	TGFR1_HUMAN	human	interacts
9606.ENSP00000430684	9606.ENSP00000481570	O14920	P21580	IKKB_HUMAN	TNAP3_HUMAN	human	interacts
9606.ENSP00000430684	9606.ENSP00000444810	O14920	Q13451	IKKB_HUMAN	FKBP5_HUMAN	human	interacts
9606.ENSP00000430684	9606.ENSP00000497997	O14920	Q9UDY8	IKKB_HUMAN	MALT1_HUMAN	human	interacts
9606.ENSP00000430684	9606.ENSP00000495360	O14920	P35222	IKKB_HUMAN	CTNB1_HUMAN	human	interacts
9606.ENSP00000262662	9606.ENSP00000384849	P42773	P38936	CDN2C_HUMAN	CDN1A_HUMAN	human	interacts
9606.ENSP00000262662	9606.ENSP00000269305	P42773	Q8J016	CDN2C_HUMAN	P53_HUMAN	human	interacts
9606.ENSP00000262662	9606.ENSP00000362082	P42773	P30281	CDN2C_HUMAN	CCND3_HUMAN	human	interacts
9606.ENSP00000451129	9606.ENSP00000498587	Q13573	P46531	SNW1_HUMAN	NOTC1_HUMAN	human	interacts
9606.ENSP00000451129	9606.ENSP00000463058	Q13573	Q9Y5S9	SNW1_HUMAN	RBM8A_HUMAN	human	interacts
9606.ENSP00000451129	9606.ENSP00000483825	Q13573	Q9Y6K9	SNW1_HUMAN	NEMO_HUMAN	human	interacts
9606.ENSP00000451129	9606.ENSP00000478887	Q13573	P01106	SNW1_HUMAN	MYC_HUMAN	human	interacts
9606.ENSP00000301019	9606.ENSP00000364589	Q9H211	Q13619	CDT1_HUMAN	CUL4A_HUMAN	human	interacts
9606.ENSP00000301019	9606.ENSP00000450607	Q9H211	Q9UNS1	CDT1_HUMAN	TIM_HUMAN	human	interacts
9606.ENSP00000301019	9606.ENSP00000362146	Q9H211	Q53HL2	CDT1_HUMAN	BOREA_HUMAN	human	interacts
9606.ENSP00000301019	9606.ENSP00000378699	Q9H211	P06493	CDT1_HUMAN		human	interacts
9606.ENSP00000301019	9606.ENSP00000393183	Q9H211	Q9Y4B6	CDT1_HUMAN	DCAF1_HUMAN	human	interacts
9606.ENSP00000301019	9606.ENSP00000348838	Q9H211	O00762	CDT1_HUMAN	UBE2C_HUMAN	human	interacts
9606.ENSP00000301019	9606.ENSP00000378529	Q9H211	Q9UM11	CDT1_HUMAN	FZR1_HUMAN	human	interacts
9606.ENSP00000301019	9606.ENSP00000441953	Q9H211	O43929	CDT1_HUMAN	ORC4_HUMAN	human	interacts
9606.ENSP00000301019	9606.ENSP00000493712	Q9H211	Q06609	CDT1_HUMAN	RAD51_HUMAN	human	interacts
9606.ENSP00000301019	9606.ENSP00000481380	Q9H211	P20248	CDT1_HUMAN	CCNA2_HUMAN	human	interacts
9606.ENSP00000301019	9606.ENSP00000414109	Q9H211	Q8NCD3	CDT1_HUMAN	HJURP_HUMAN	human	interacts
9606.ENSP00000301019	9606.ENSP00000301633	Q9H211	Q9P2W8	CDT1_HUMAN	BIRC5_HUMAN	human	interacts
9606.ENSP00000301019	9606.ENSP00000360532	Q9H211	Q99459	CDT1_HUMAN	CDC5L_HUMAN	human	interacts
9606.ENSP00000301019	9606.ENSP00000355506	Q9H211	Q9UQ84	CDT1_HUMAN	EXO1_HUMAN	human	interacts
9606.ENSP00000301019	9606.ENSP00000326804	Q9H211	Q13616	CDT1_HUMAN	CUL1_HUMAN	human	interacts
9606.ENSP00000301019	9606.ENSP00000393139	Q9H211	O00311	CDT1_HUMAN	CDC7_HUMAN	human	interacts
9606.ENSP00000301019	9606.ENSP00000361540	Q9H211	Q12834	CDT1_HUMAN	CDC20_HUMAN	human	interacts
9606.ENSP00000301019	9606.ENSP00000401018	Q9H211	Q9BRX5	CDT1_HUMAN	PSF3_HUMAN	human	interacts
9606.ENSP00000301019	9606.ENSP00000368458	Q9H211	P12004	CDT1_HUMAN	PCNA_HUMAN	human	interacts
9606.ENSP00000406164	9606.ENSP00000426359	A6NCL1	D6RGH6	GEMC1_HUMAN	MCIN_HUMAN	human	interacts
9606.ENSP00000283109	9606.ENSP00000381531	Q9BVS4	P48730	RIOK2_HUMAN	KC1D_HUMAN	human	interacts
9606.ENSP00000283109	9606.ENSP00000356548	Q9BVS4	Q96GA3	RIOK2_HUMAN	LTV1_HUMAN	human	interacts
9606.ENSP00000283109	9606.ENSP00000379339	Q9BVS4	P62273	RIOK2_HUMAN	RS29_HUMAN	human	interacts
9606.ENSP00000283109	9606.ENSP00000499044	Q9BVS4	P42677	RIOK2_HUMAN	RS27_HUMAN	human	interacts
9606.ENSP00000283109	9606.ENSP00000384863	Q9BVS4	O14980	RIOK2_HUMAN	XPO1_HUMAN	human	interacts
9606.ENSP00000283109	9606.ENSP00000472985	Q9BVS4	P46782	RIOK2_HUMAN	RS5_HUMAN	human	interacts
9606.ENSP00000283109	9606.ENSP00000362744	Q9BVS4	P62701	RIOK2_HUMAN	RS4X_HUMAN	human	interacts
9606.ENSP00000283109	9606.ENSP00000495273	Q9BVS4	P62081	RIOK2_HUMAN	RS7_HUMAN	human	interacts
9606.ENSP00000283109	9606.ENSP00000380044	Q9BVS4	P49674	RIOK2_HUMAN	KC1E_HUMAN	human	interacts
9606.ENSP00000283109	9606.ENSP00000435096	Q9BVS4	P62851	RIOK2_HUMAN	RS25_HUMAN	human	interacts
9606.ENSP00000283109	9606.ENSP00000481646	Q9BVS4	P46783	RIOK2_HUMAN	RS10_HUMAN	human	interacts
9606.ENSP00000341947	9606.ENSP00000362649	Q6MZP7	Q13547	LIN54_HUMAN		human	interacts
9606.ENSP00000341947	9606.ENSP00000362592	Q6MZP7	Q09028	LIN54_HUMAN	RBBP4_HUMAN	human	interacts
9606.ENSP00000341947	9606.ENSP00000420616	Q6MZP7	Q8WU88	LIN54_HUMAN	TFDP2_HUMAN	human	interacts
9606.ENSP00000341947	9606.ENSP00000451812	Q6MZP7	Q52LA3	LIN54_HUMAN	LIN52_HUMAN	human	interacts
9606.ENSP00000341947	9606.ENSP00000364519	Q6MZP7	Q14186	LIN54_HUMAN	TFDP1_HUMAN	human	interacts
9606.ENSP00000357051	9606.ENSP00000391601	P40855	P50542	PEX19_HUMAN	PEX5_HUMAN	human	interacts
9606.ENSP00000357051	9606.ENSP00000380157	P40855	O96007	PEX19_HUMAN	MOC2B_HUMAN	human	interacts
9606.ENSP00000349430	9606.ENSP00000352252	O60814	Q6NXU4	H2B1K_HUMAN	H31_HUMAN	human	interacts
9606.ENSP00000349430	9606.ENSP00000476136	O60814	P06899	H2B1K_HUMAN	H2B1J_HUMAN	human	interacts
9606.ENSP00000349430	9606.ENSP00000355657	O60814	Q16695	H2B1K_HUMAN	H31T_HUMAN	human	interacts
9606.ENSP00000349430	9606.ENSP00000362649	O60814	Q13547	H2B1K_HUMAN		human	interacts
9606.ENSP00000349430	9606.ENSP00000374280	O60814	Q92541	H2B1K_HUMAN	RTF1_HUMAN	human	interacts
9606.ENSP00000349430	9606.ENSP00000388107	O60814	Q9UPK7	H2B1K_HUMAN	RL40_HUMAN	human	interacts
9606.ENSP00000349430	9606.ENSP00000418960	O60814	P38398	H2B1K_HUMAN	BRCA1_HUMAN	human	interacts
9606.ENSP00000349430	9606.ENSP00000440542	O60814	Q14839	H2B1K_HUMAN	CHD4_HUMAN	human	interacts
9606.ENSP00000349430	9606.ENSP00000478771	O60814	Q9UPK7	H2B1K_HUMAN	UBB_HUMAN	human	interacts
9606.ENSP00000349430	9606.ENSP00000371475	O60814	Q12888	H2B1K_HUMAN	TP53B_HUMAN	human	interacts
9606.ENSP00000349430	9606.ENSP00000430432	O60814	Q92769	H2B1K_HUMAN	HDAC2_HUMAN	human	interacts
9606.ENSP00000349430	9606.ENSP00000351589	O60814	P0C0S8	H2B1K_HUMAN	H2A1_HUMAN	human	interacts
9606.ENSP00000349430	9606.ENSP00000370114	O60814	O75475	H2B1K_HUMAN	PSIP1_HUMAN	human	interacts
9606.ENSP00000349430	9606.ENSP00000381840	O60814	Q6ZN18	H2B1K_HUMAN	AEBP2_HUMAN	human	interacts
9606.ENSP00000349430	9606.ENSP00000441543	O60814	Q9UPK7	H2B1K_HUMAN	UBC_HUMAN	human	interacts
9606.ENSP00000349430	9606.ENSP00000362674	O60814	Q9NP76	H2B1K_HUMAN	HDAC8_HUMAN	human	interacts
9606.ENSP00000476412	9606.ENSP00000486574	Q9BY43	Q9NZ09	CHM4A_HUMAN	UBAP1_HUMAN	human	interacts
9606.ENSP00000349437	9606.ENSP00000438085	P11717	Q9NZ52	MPRI_HUMAN	GGA3_HUMAN	human	interacts
9606.ENSP00000349437	9606.ENSP00000366998	P11717	Q9Y5X3	MPRI_HUMAN	SNX5_HUMAN	human	interacts
9606.ENSP00000349437	9606.ENSP00000497069	P11717	P08069	MPRI_HUMAN	IGF1R_HUMAN	human	interacts
9606.ENSP00000349437	9606.ENSP00000376637	P11717	P05019	MPRI_HUMAN	IGF1_HUMAN	human	interacts
9606.ENSP00000349437	9606.ENSP00000380432	P11717	P01308	MPRI_HUMAN	INS_HUMAN	human	interacts
9606.ENSP00000349437	9606.ENSP00000371175	P11717	Q9UJY5	MPRI_HUMAN	GGA1_HUMAN	human	interacts
9606.ENSP00000349437	9606.ENSP00000353731	P11717	P27487	MPRI_HUMAN	DPP4_HUMAN	human	interacts
9606.ENSP00000261783	9606.ENSP00000333277	P78540	Q71DI3	ARGI2_HUMAN	H32_HUMAN	human	interacts
9606.ENSP00000261783	9606.ENSP00000327251	P78540	P35228	ARGI2_HUMAN	NOS2_HUMAN	human	interacts
9606.ENSP00000261783	9606.ENSP00000352252	P78540	Q6NXU4	ARGI2_HUMAN	H31_HUMAN	human	interacts
9606.ENSP00000261783	9606.ENSP00000357838	P78540	P04181	ARGI2_HUMAN	OAT_HUMAN	human	interacts
9606.ENSP00000261783	9606.ENSP00000430950	P78540	P14902	ARGI2_HUMAN	I23O1_HUMAN	human	interacts
9606.ENSP00000261783	9606.ENSP00000364490	P78540	Q9UDI6	ARGI2_HUMAN	AL4A1_HUMAN	human	interacts
9606.ENSP00000261783	9606.ENSP00000355657	P78540	Q16695	ARGI2_HUMAN	H31T_HUMAN	human	interacts
9606.ENSP00000328968	9606.ENSP00000347507	Q59H93	Q9H1D5	SCN5A_HUMAN	MYH7_HUMAN	human	interacts
9606.ENSP00000328968	9606.ENSP00000499593	Q59H93	P45379	SCN5A_HUMAN	TNNT2_HUMAN	human	interacts
9606.ENSP00000328968	9606.ENSP00000500386	Q59H93	Q9UQM7	SCN5A_HUMAN	KCC2A_HUMAN	human	interacts
9606.ENSP00000328968	9606.ENSP00000341838	Q59H93	P19429	SCN5A_HUMAN	TNNI3_HUMAN	human	interacts
9606.ENSP00000328968	9606.ENSP00000354923	Q59H93	Q02295	SCN5A_HUMAN	DMD_HUMAN	human	interacts
9606.ENSP00000328968	9606.ENSP00000383199	Q59H93	Q9H2W4	SCN5A_HUMAN	NED4L_HUMAN	human	interacts
9606.ENSP00000380718	9606.ENSP00000381785	Q9Y232	Q6YN16	CDYL_HUMAN	HSDL2_HUMAN	human	interacts
9606.ENSP00000380718	9606.ENSP00000430432	Q9Y232	Q92769	CDYL_HUMAN	HDAC2_HUMAN	human	interacts
9606.ENSP00000409667	9606.ENSP00000497527	O43426	Q9Y2H2	SYNJ1_HUMAN	SAC2_HUMAN	human	interacts
9606.ENSP00000409667	9606.ENSP00000484060	O43426	Q9BY11	SYNJ1_HUMAN	PACN1_HUMAN	human	interacts
9606.ENSP00000409667	9606.ENSP00000483185	O43426	P63010	SYNJ1_HUMAN	AP2B1_HUMAN	human	interacts
9606.ENSP00000409667	9606.ENSP00000466363	O43426	O60331	SYNJ1_HUMAN	PI51C_HUMAN	human	interacts
9606.ENSP00000409667	9606.ENSP00000429824	O43426	Q14677	SYNJ1_HUMAN	EPN4_HUMAN	human	interacts
9606.ENSP00000338785	9606.ENSP00000400175	Q9Y3M8	P61586	STA13_HUMAN	RHOA_HUMAN	human	interacts
9606.ENSP00000338785	9606.ENSP00000497733	Q9Y3M8	P60953	STA13_HUMAN	CDC42_HUMAN	human	interacts
9606.ENSP00000350896	9606.ENSP00000361423	P54760	P00519	EPHB4_HUMAN	ABL1_HUMAN	human	interacts
9606.ENSP00000350896	9606.ENSP00000351209	P54760	P29317	EPHB4_HUMAN	EPHA2_HUMAN	human	interacts
9606.ENSP00000350896	9606.ENSP00000383053	P54760	P29323	EPHB4_HUMAN	EPHB2_HUMAN	human	interacts
9606.ENSP00000263967	9606.ENSP00000409667	P42336	O43426	PK3CA_HUMAN	SYNJ1_HUMAN	human	interacts
9606.ENSP00000263967	9606.ENSP00000407586	P42336	P01112	PK3CA_HUMAN	RASH_HUMAN	human	interacts
9606.ENSP00000263967	9606.ENSP00000366563	P42336	O00329	PK3CA_HUMAN	PK3CD_HUMAN	human	interacts
9606.ENSP00000263967	9606.ENSP00000344220	P42336	O15530	PK3CA_HUMAN	PDPK1_HUMAN	human	interacts
9606.ENSP00000263967	9606.ENSP00000298229	P42336	O15357	PK3CA_HUMAN	SHIP2_HUMAN	human	interacts
9606.ENSP00000263967	9606.ENSP00000379904	P42336	P10828	PK3CA_HUMAN	THB_HUMAN	human	interacts
9606.ENSP00000263967	9606.ENSP00000478887	P42336	P01106	PK3CA_HUMAN	MYC_HUMAN	human	interacts
9606.ENSP00000263967	9606.ENSP00000497069	P42336	P08069	PK3CA_HUMAN	IGF1R_HUMAN	human	interacts
9606.ENSP00000263967	9606.ENSP00000379287	P42336	Q6NUR9	PK3CA_HUMAN	1433Z_HUMAN	human	interacts
9606.ENSP00000263967	9606.ENSP00000393312	P42336	Q53H63	PK3CA_HUMAN	FGFR1_HUMAN	human	interacts
9606.ENSP00000263967	9606.ENSP00000384675	P42336	Q07889	PK3CA_HUMAN	SOS1_HUMAN	human	interacts
9606.ENSP00000263967	9606.ENSP00000348461	P42336	P63000	PK3CA_HUMAN	RAC1_HUMAN	human	interacts
9606.ENSP00000263967	9606.ENSP00000267101	P42336	P21860	PK3CA_HUMAN	ERBB3_HUMAN	human	interacts
9606.ENSP00000263967	9606.ENSP00000354394	P42336	P42224	PK3CA_HUMAN	STAT1_HUMAN	human	interacts
9606.ENSP00000263967	9606.ENSP00000371067	P42336	O60674	PK3CA_HUMAN	JAK2_HUMAN	human	interacts
9606.ENSP00000263967	9606.ENSP00000482457	P42336	P16885	PK3CA_HUMAN	PLCG2_HUMAN	human	interacts
9606.ENSP00000263967	9606.ENSP00000339824	P42336	P22607	PK3CA_HUMAN	FGFR3_HUMAN	human	interacts
9606.ENSP00000263967	9606.ENSP00000390265	P42336	O75874	PK3CA_HUMAN	IDHC_HUMAN	human	interacts
9606.ENSP00000263967	9606.ENSP00000483570	P42336	Q06187	PK3CA_HUMAN	BTK_HUMAN	human	interacts
9606.ENSP00000263967	9606.ENSP00000405330	P42336	P03372	PK3CA_HUMAN	ESR1_HUMAN	human	interacts
9606.ENSP00000263967	9606.ENSP00000418960	P42336	P38398	PK3CA_HUMAN	BRCA1_HUMAN	human	interacts
9606.ENSP00000263967	9606.ENSP00000265970	P42336	O00443	PK3CA_HUMAN	P3C2A_HUMAN	human	interacts
9606.ENSP00000263967	9606.ENSP00000264033	P42336	P22681	PK3CA_HUMAN	CBL_HUMAN	human	interacts
9606.ENSP00000263967	9606.ENSP00000292408	P42336	Q96KE5	PK3CA_HUMAN	FGFR4_HUMAN	human	interacts
9606.ENSP00000263967	9606.ENSP00000362680	P42336	P12931	PK3CA_HUMAN		human	interacts
9606.ENSP00000263967	9606.ENSP00000269305	P42336	Q8J016	PK3CA_HUMAN	P53_HUMAN	human	interacts
9606.ENSP00000263967	9606.ENSP00000500582	P42336	Q9Y243	PK3CA_HUMAN	AKT3_HUMAN	human	interacts
9606.ENSP00000263967	9606.ENSP00000264657	P42336	P40763	PK3CA_HUMAN		human	interacts
9606.ENSP00000263967	9606.ENSP00000341189	P42336	Q05397	PK3CA_HUMAN	FAK1_HUMAN	human	interacts
9606.ENSP00000263967	9606.ENSP00000265849	P42336	P54278	PK3CA_HUMAN	PMS2_HUMAN	human	interacts
9606.ENSP00000263967	9606.ENSP00000369497	P42336	P51587	PK3CA_HUMAN	BRCA2_HUMAN	human	interacts
9606.ENSP00000263967	9606.ENSP00000325120	P42336	P06401	PK3CA_HUMAN	PRGR_HUMAN	human	interacts
9606.ENSP00000263967	9606.ENSP00000373700	P42336	Q9UM73	PK3CA_HUMAN	ALK_HUMAN	human	interacts
9606.ENSP00000263967	9606.ENSP00000335153	P42336	P07900	PK3CA_HUMAN	HS90A_HUMAN	human	interacts
9606.ENSP00000263967	9606.ENSP00000296585	P42336	P17301	PK3CA_HUMAN	ITA2_HUMAN	human	interacts
9606.ENSP00000263967	9606.ENSP00000400175	P42336	P61586	PK3CA_HUMAN	RHOA_HUMAN	human	interacts
9606.ENSP00000263967	9606.ENSP00000361021	P42336	P60484	PK3CA_HUMAN		human	interacts
9606.ENSP00000263967	9606.ENSP00000379350	P42336	Q13090	PK3CA_HUMAN	ITB1_HUMAN	human	interacts
9606.ENSP00000263967	9606.ENSP00000466363	P42336	O60331	PK3CA_HUMAN	PI51C_HUMAN	human	interacts
9606.ENSP00000263967	9606.ENSP00000497260	P42336	Q9UGA4	PK3CA_HUMAN	GNAI1_HUMAN	human	interacts
9606.ENSP00000263967	9606.ENSP00000370698	P42336	P40189	PK3CA_HUMAN	IL6RB_HUMAN	human	interacts
9606.ENSP00000263967	9606.ENSP00000493728	P42336	Q92907	PK3CA_HUMAN	GRB10_HUMAN	human	interacts
9606.ENSP00000263967	9606.ENSP00000275493	P42336	Q9H2C9	PK3CA_HUMAN	EGFR_HUMAN	human	interacts
9606.ENSP00000263967	9606.ENSP00000443631	P42336	Q01970	PK3CA_HUMAN	PLCB3_HUMAN	human	interacts
9606.ENSP00000263967	9606.ENSP00000451828	P42336	P31749	PK3CA_HUMAN		human	interacts
9606.ENSP00000263967	9606.ENSP00000303830	P42336	P06213	PK3CA_HUMAN	INSR_HUMAN	human	interacts
9606.ENSP00000263967	9606.ENSP00000376024	P42336	Q9Y5X1	PK3CA_HUMAN	SNX9_HUMAN	human	interacts
9606.ENSP00000263967	9606.ENSP00000354558	P42336	P42345	PK3CA_HUMAN	MTOR_HUMAN	human	interacts
9606.ENSP00000263967	9606.ENSP00000419060	P42336	Q3MIN6	PK3CA_HUMAN	BRAF_HUMAN	human	interacts
9606.ENSP00000263967	9606.ENSP00000361423	P42336	P00519	PK3CA_HUMAN	ABL1_HUMAN	human	interacts
9606.ENSP00000263967	9606.ENSP00000296930	P42336	Q96DC4	PK3CA_HUMAN	NPM_HUMAN	human	interacts
9606.ENSP00000263967	9606.ENSP00000432511	P42336	P52333	PK3CA_HUMAN	JAK3_HUMAN	human	interacts
9606.ENSP00000263967	9606.ENSP00000288135	P42336	P10721	PK3CA_HUMAN	KIT_HUMAN	human	interacts
9606.ENSP00000263967	9606.ENSP00000472929	P42336	P15498	PK3CA_HUMAN	VAV_HUMAN	human	interacts
9606.ENSP00000263967	9606.ENSP00000286301	P42336	P07333	PK3CA_HUMAN	CSF1R_HUMAN	human	interacts
9606.ENSP00000263967	9606.ENSP00000497733	P42336	P60953	PK3CA_HUMAN	CDC42_HUMAN	human	interacts
9606.ENSP00000263967	9606.ENSP00000362824	P42336	O15294	PK3CA_HUMAN	OGT1_HUMAN	human	interacts
9606.ENSP00000263967	9606.ENSP00000431418	P42336	Q9UIU7	PK3CA_HUMAN	NTRK1_HUMAN	human	interacts
9606.ENSP00000263967	9606.ENSP00000320663	P42336	Q9HC35	PK3CA_HUMAN	EMAL4_HUMAN	human	interacts
9606.ENSP00000263967	9606.ENSP00000495360	P42336	P35222	PK3CA_HUMAN	CTNB1_HUMAN	human	interacts
9606.ENSP00000263967	9606.ENSP00000358867	P42336	P08754	PK3CA_HUMAN	GNAI3_HUMAN	human	interacts
9606.ENSP00000263967	9606.ENSP00000269571	P42336	P04626	PK3CA_HUMAN	ERBB2_HUMAN	human	interacts
9606.ENSP00000263967	9606.ENSP00000498587	P42336	P46531	PK3CA_HUMAN	NOTC1_HUMAN	human	interacts
9606.ENSP00000263967	9606.ENSP00000354207	P42336	Q16288	PK3CA_HUMAN	NTRK3_HUMAN	human	interacts
9606.ENSP00000263967	9606.ENSP00000379658	P42336	P41212	PK3CA_HUMAN	ETV6_HUMAN	human	interacts
9606.ENSP00000166345	9606.ENSP00000300093	Q15645	P53350	PCH2_HUMAN	PLK1_HUMAN	human	interacts
9606.ENSP00000166345	9606.ENSP00000481380	Q15645	P20248	PCH2_HUMAN	CCNA2_HUMAN	human	interacts
9606.ENSP00000166345	9606.ENSP00000414109	Q15645	Q8NCD3	PCH2_HUMAN	HJURP_HUMAN	human	interacts
9606.ENSP00000166345	9606.ENSP00000362146	Q15645	Q53HL2	PCH2_HUMAN	BOREA_HUMAN	human	interacts
9606.ENSP00000166345	9606.ENSP00000468425	Q15645	P04183	PCH2_HUMAN	KITH_HUMAN	human	interacts
9606.ENSP00000166345	9606.ENSP00000317159	Q15645	P08574	PCH2_HUMAN	CY1_HUMAN	human	interacts
